food_id,food_name,category,subcategory,region,serving_size,calories_kcal,protein_g,carbohydrates_g,fat_g,fiber_g,free_sugar_g,sodium_mg,calcium_mg,iron_mg,vitamin_c_mg,folate_ug,source
SIF-0743,Ivy Gourd Poriyal (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0744,Ivy Gourd Sabzi (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0745,Ivy Gourd Fry (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0746,Cluster Beans Gravy (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0747,Cluster Beans Masala (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0748,Cluster Beans Curry (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0749,Cluster Beans Kootu (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0750,Cluster Beans Kuzhambu (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0751,Cluster Beans Poriyal (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0752,Cluster Beans Sabzi (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0753,Cluster Beans Fry (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0754,Broad Beans Gravy (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0755,Broad Beans Masala (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0756,Broad Beans Curry (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0757,Broad Beans Kootu (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0758,Broad Beans Kuzhambu (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0759,Broad Beans Poriyal (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0760,Broad Beans Sabzi (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0761,Broad Beans Fry (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0762,Raw Banana Gravy (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0763,Raw Banana Masala (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0764,Raw Banana Curry (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0765,Raw Banana Kootu (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0766,Raw Banana Kuzhambu (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0767,Raw Banana Poriyal (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0768,Raw Banana Sabzi (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0769,Raw Banana Fry (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0770,Yam Gravy (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0771,Yam Masala (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0772,Yam Curry (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0773,Yam Kootu (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0774,Yam Kuzhambu (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0775,Yam Poriyal (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0776,Yam Sabzi (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0777,Yam Fry (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0778,Colocasia Gravy (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0779,Colocasia Masala (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0780,Colocasia Curry (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0781,Colocasia Kootu (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0782,Colocasia Kuzhambu (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0783,Colocasia Poriyal (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0784,Colocasia Sabzi (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0785,Colocasia Fry (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0786,Drumstick Gravy (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0787,Drumstick Masala (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0788,Drumstick Curry (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0789,Drumstick Kootu (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0790,Drumstick Kuzhambu (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0791,Drumstick Poriyal (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0792,Drumstick Sabzi (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0793,Drumstick Fry (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0794,Chow Chow Gravy (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0795,Chow Chow Masala (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0796,Chow Chow Curry (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0797,Chow Chow Kootu (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0798,Chow Chow Kuzhambu (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0799,Chow Chow Poriyal (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0800,Chow Chow Sabzi (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0801,Chow Chow Fry (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0802,Beans Gravy (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0803,Beans Masala (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0804,Beans Curry (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0805,Beans Kootu (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0806,Beans Kuzhambu (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0807,Beans Poriyal (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0808,Beans Sabzi (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0809,Beans Fry (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0810,Radish Gravy (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0811,Radish Masala (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0812,Radish Curry (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0813,Radish Kootu (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0814,Radish Kuzhambu (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0815,Radish Poriyal (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0816,Radish Sabzi (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0817,Radish Fry (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0818,Tomato Gravy (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0819,Tomato Masala (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0820,Tomato Curry (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0821,Tomato Kootu (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0822,Tomato Kuzhambu (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0823,Tomato Poriyal (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0824,Tomato Sabzi (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0825,Tomato Fry (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0826,Capsicum Gravy (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0827,Capsicum Masala (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0828,Capsicum Curry (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0829,Capsicum Kootu (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0830,Capsicum Kuzhambu (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0831,Capsicum Poriyal (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0832,Capsicum Sabzi (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0833,Capsicum Fry (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0834,Green Peas Gravy (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0835,Green Peas Masala (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0836,Green Peas Curry (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0837,Green Peas Kootu (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0838,Green Peas Kuzhambu (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0839,Green Peas Poriyal (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0840,Green Peas Sabzi (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0841,Green Peas Fry (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0842,Mushroom Gravy (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0843,Mushroom Masala (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0844,Mushroom Curry (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0845,Mushroom Kootu (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0846,Mushroom Kuzhambu (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0847,Mushroom Poriyal (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0848,Mushroom Sabzi (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0849,Mushroom Fry (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0850,Sweet Potato Gravy (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0851,Sweet Potato Masala (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0852,Sweet Potato Curry (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0853,Sweet Potato Kootu (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0854,Sweet Potato Kuzhambu (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0855,Sweet Potato Poriyal (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0856,Sweet Potato Sabzi (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0857,Sweet Potato Fry (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0858,Tapioca Gravy (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0859,Tapioca Masala (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0860,Tapioca Curry (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0861,Tapioca Kootu (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0862,Tapioca Kuzhambu (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0863,Tapioca Poriyal (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0864,Tapioca Sabzi (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0865,Tapioca Fry (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
